Brands,Colors,Rating,Selling Price,Discount,Type,Memory_MB,Storage_MB,Cluster
Xiaomi,Black,4.3,22189.0,0.0,Mid-range,8192.0,131072.0,1
ASUS,Black,4.3,17999.0,0.0,Mid-range,6144.0,65536.0,0
realme,White,4.4,13999.000000000002,1000.0,Mid-range,4096.0,65536.0,4
POCO,Other,4.4,14999.0,2999.9999999999995,Mid-range,6144.0,65536.0,4
SAMSUNG,Blue,4.3,17259.0,0.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Other,4.3,27499.000000000004,2999.9999999999995,Upper mid-range,6144.0,131072.0,4
OPPO,Black,4.4,15990.000000000002,5000.0,Mid-range,4096.0,131072.0,3
Xiaomi,Other,4.3,12990.0,2000.0,Mid-range,4096.0,65536.0,4
SAMSUNG,White,4.3,20999.0,5000.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Blue,4.0,8892.0,0.0,Entry-level,3072.0,32768.0,1
SAMSUNG,Blue,4.4,16998.0,1441.0,Mid-range,6144.0,131072.0,1
ASUS,Black,4.3,13199.0,0.0,Mid-range,3072.0,32768.0,0
ASUS,Silver/Gray,4.3,38999.0,0.0,Upper mid-range,6144.0,131072.0,0
ASUS,Other,4.3,15598.999999999998,0.0,Mid-range,4096.0,65536.0,0
Xiaomi,Gold/Yellow,4.5,12349.0,650.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Black,4.2,9890.0,0.0,Entry-level,1536.0,16384.0,1
SAMSUNG,Black,4.2,2336.0,0.0,Entry-level,4.0,2.0,1
Infinix,Gold/Yellow,4.1,11999.0,0.0,Mid-range,4096.0,65536.0,2
realme,Other,4.4,19999.0,1000.0,Mid-range,6144.0,131072.0,4
OPPO,Black,4.3,21990.0,2000.0,Mid-range,8192.0,131072.0,3
Xiaomi,Green,4.3,7798.0,0.0,Entry-level,3072.0,32768.0,1
Xiaomi,White,4.5,20899.0,1100.0,Mid-range,6144.0,65536.0,4
OPPO,Silver/Gray,4.0,9490.0,10.0,Entry-level,2048.0,32768.0,4
Lenovo,Gold/Yellow,4.1,7490.0,0.0,Entry-level,3072.0,32768.0,3
SAMSUNG,Gold/Yellow,4.2,5900.0,0.0,Entry-level,1024.0,16384.0,1
Xiaomi,Other,4.2,9499.0,0.0,Entry-level,3072.0,32768.0,4
Infinix,Gold/Yellow,4.1,6949.0,50.0,Entry-level,2048.0,16384.0,2
OPPO,Blue,3.7,10490.0,0.0,Mid-range,3072.0,32768.0,3
OPPO,Silver/Gray,4.4,9490.0,1499.9999999999998,Mid-range,3072.0,32768.0,4
SAMSUNG,Blue,4.3,17600.0,0.0,Mid-range,4096.0,65536.0,1
realme,White,4.4,15999.0,1000.0,Mid-range,6144.0,131072.0,4
Google Pixel,White,4.5,44999.0,0.0,Upper mid-range,4096.0,65536.0,0
SAMSUNG,Black,4.1,2599.0,0.0,Entry-level,512.0,2.0,1
SAMSUNG,Black,4.3,39990.0,0.0,Upper mid-range,6144.0,131072.0,1
SAMSUNG,Black,4.2,3499.0,0.0,Entry-level,64.0,100.0,1
Xiaomi,Black,4.2,23999.0,2000.0,Mid-range,8192.0,131072.0,1
SAMSUNG,Black,4.2,21999.0,0.0,Mid-range,3072.0,32768.0,1
realme,Other,4.4,19499.0,0.0,Mid-range,8192.0,131072.0,4
OPPO,Blue,4.4,35990.0,2999.9999999999995,Upper mid-range,8192.0,131072.0,3
realme,Blue,4.3,9999.0,2000.0,Mid-range,3072.0,32768.0,1
Xiaomi,Blue,3.8,16399.0,0.0,Mid-range,6144.0,131072.0,1
Apple,Silver/Gray,4.5,36999.0,901.0,Upper mid-range,3072.0,32768.0,0
LG,Black,4.1,13989.999999999998,0.0,Mid-range,1024.0,8192.0,3
realme,Silver/Gray,4.3,9999.0,2000.0,Mid-range,3072.0,32768.0,4
Nokia,Blue,4.0,10399.0,1100.0,Mid-range,3072.0,65536.0,3
ASUS,Other,4.3,15999.0,0.0,Mid-range,3072.0,32768.0,0
Apple,Red,4.6,49900.0,0.0,Upper mid-range,3072.0,65536.0,0
POCO,Blue,4.4,13999.000000000002,2999.9999999999995,Mid-range,4096.0,65536.0,1
HTC,Other,4.1,27390.000000000004,0.0,Mid-range,1536.0,8192.0,0
Apple,Other,4.5,39999.0,0.0,Upper mid-range,1024.0,16384.0,0
SAMSUNG,Blue,4.4,21990.0,0.0,Mid-range,6144.0,65536.0,1
Infinix,Black,4.2,16999.0,2999.9999999999995,Mid-range,8192.0,262144.0,3
OPPO,Black,4.2,19990.0,1000.0,Mid-range,6144.0,131072.0,3
GIONEE,Black,3.7,1099.0,900.0000000000001,Entry-level,8.0,16.0,0
SAMSUNG,White,4.3,26900.0,0.0,Mid-range,4096.0,32768.0,4
Lenovo,Other,4.0,8499.0,0.0,Entry-level,2048.0,16384.0,2
Infinix,Blue,4.2,10399.0,0.0,Mid-range,3072.0,32768.0,3
SAMSUNG,Gold/Yellow,4.1,17990.0,0.0,Mid-range,2048.0,16384.0,1
Nokia,Black,3.8,3999.0,0.0,Entry-level,16.0,32768.0,3
GIONEE,Gold/Yellow,3.8,4450.0,0.0,Entry-level,2048.0,16384.0,0
SAMSUNG,Black,4.2,14749.0,1231.0,Mid-range,4096.0,65536.0,1
realme,Other,4.2,8799.0,1200.0,Entry-level,4096.0,65536.0,4
Motorola,Other,3.9,14999.0,0.0,Mid-range,3072.0,32768.0,2
vivo,Other,4.3,32990.0,0.0,Upper mid-range,6144.0,131072.0,4
GIONEE,Black,3.8,7150.0,0.0,Entry-level,1024.0,8192.0,0
OPPO,Gold/Yellow,4.3,13490.000000000002,0.0,Mid-range,4096.0,65536.0,3
SAMSUNG,Blue,4.3,13600.0,0.0,Mid-range,4096.0,65536.0,1
HTC,Other,4.1,25999.0,0.0,Mid-range,2048.0,16384.0,0
HTC,Other,3.7,15490.0,0.0,Mid-range,2048.0,16384.0,0
Xiaomi,Black,4.1,17999.0,0.0,Mid-range,6144.0,131072.0,1
realme,Blue,4.3,11499.0,1499.9999999999998,Mid-range,4096.0,65536.0,1
OPPO,Black,4.3,24990.0,0.0,Mid-range,6144.0,65536.0,3
OPPO,Blue,4.2,8990.0,2000.0,Mid-range,2048.0,32768.0,3
Infinix,Gold/Yellow,4.3,8999.0,0.0,Entry-level,3072.0,32768.0,2
realme,Gold/Yellow,4.4,8490.0,0.0,Entry-level,3072.0,32768.0,1
OPPO,White,4.4,34990.0,2999.9999999999995,Upper mid-range,8192.0,131072.0,4
realme,Green,4.4,17999.0,4000.0,Mid-range,6144.0,131072.0,1
Xiaomi,Black,4.1,18429.0,0.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Black,4.2,10990.0,0.0,Mid-range,3072.0,16384.0,1
Apple,White,4.6,49900.0,0.0,Upper mid-range,4096.0,65536.0,0
OPPO,Black,3.8,4999.0,2857.0,Entry-level,1024.0,16384.0,3
realme,Blue,4.4,11999.0,0.0,Mid-range,4096.0,131072.0,1
SAMSUNG,Black,4.3,30990.0,0.0,Upper mid-range,8192.0,131072.0,1
realme,Silver/Gray,4.4,14999.0,1000.0,Mid-range,4096.0,65536.0,4
Xiaomi,Blue,4.4,28999.0,0.0,Mid-range,6144.0,131072.0,1
Apple,Gold/Yellow,4.5,49999.0,0.0,Upper mid-range,2048.0,65536.0,0
SAMSUNG,Other,4.2,21999.0,2000.0,Mid-range,8192.0,131072.0,4
Motorola,Black,4.2,24999.0,0.0,Mid-range,2048.0,32768.0,3
vivo,Black,4.3,13989.999999999998,0.0,Mid-range,3072.0,32768.0,1
SAMSUNG,Black,3.8,4199.0,0.0,Entry-level,512.0,4096.0,1
SAMSUNG,Black,4.3,11299.0,1.0,Mid-range,4096.0,65536.0,1
Apple,Gold/Yellow,4.6,49900.0,0.0,Upper mid-range,3072.0,65536.0,0
Lenovo,Black,4.0,5499.0,0.0,Entry-level,2048.0,8192.0,3
POCO,Black,4.5,28999.0,0.0,Mid-range,6144.0,262144.0,1
SAMSUNG,Black,4.5,37499.0,3500.0,Upper mid-range,8192.0,131072.0,1
Xiaomi,Red,4.5,10999.0,0.0,Mid-range,4096.0,65536.0,4
realme,Red,4.6,36999.0,0.0,Upper mid-range,12288.0,262144.0,4
OPPO,Other,4.3,18990.0,0.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Black,4.0,7999.0,2500.0,Mid-range,2048.0,32768.0,1
HTC,White,3.9,25500.0,0.0,Mid-range,2048.0,16384.0,2
vivo,Black,4.4,23990.0,0.0,Mid-range,4096.0,65536.0,1
Nokia,Silver/Gray,4.0,6741.0,0.0,Entry-level,2048.0,16384.0,2
SAMSUNG,Silver/Gray,4.1,6994.999999999999,0.0,Entry-level,1024.0,8192.0,4
Apple,White,4.6,42999.0,4901.0,Upper mid-range,3072.0,65536.0,0
SAMSUNG,Black,4.2,11499.0,1499.9999999999998,Mid-range,4096.0,65536.0,1
Xiaomi,Black,3.8,22999.0,0.0,Mid-range,6144.0,65536.0,1
GIONEE,Blue,3.8,3598.9999999999995,0.0,Entry-level,1024.0,8192.0,0
GIONEE,Black,4.1,9599.0,0.0,Entry-level,1024.0,8192.0,0
Infinix,Black,4.3,14999.0,0.0,Mid-range,4096.0,65536.0,3
Xiaomi,Other,4.2,27949.999999999996,4032.9999999999995,Upper mid-range,8192.0,131072.0,4
OPPO,Other,4.4,29999.0,0.0,Upper mid-range,8192.0,131072.0,4
Xiaomi,Blue,4.2,21999.0,2999.9999999999995,Mid-range,6144.0,131072.0,1
ASUS,Gold/Yellow,3.7,6999.0,0.0,Entry-level,2048.0,32768.0,0
Xiaomi,Black,4.3,12499.0,1499.9999999999998,Mid-range,4096.0,65536.0,1
Lenovo,Blue,4.0,15999.0,0.0,Mid-range,1024.0,16384.0,3
ASUS,Gold/Yellow,3.8,8999.0,0.0,Entry-level,2048.0,16384.0,0
Xiaomi,Black,4.3,25999.0,0.0,Mid-range,8192.0,133120.0,1
SAMSUNG,Black,3.8,25900.0,0.0,Mid-range,3072.0,32768.0,1
SAMSUNG,Black,4.2,3271.0000000000005,0.0,Entry-level,64.0,128.0,1
Motorola,Other,4.2,20999.0,4000.0,Mid-range,6144.0,131072.0,2
SAMSUNG,Green,4.3,15999.0,4000.0,Mid-range,6144.0,65536.0,1
OPPO,Blue,4.3,15999.0,0.0,Mid-range,6144.0,131072.0,3
Infinix,Black,4.4,8999.0,0.0,Entry-level,2048.0,32768.0,3
SAMSUNG,Black,4.4,22300.0,0.0,Mid-range,4096.0,65536.0,1
HTC,White,3.7,11810.0,0.0,Mid-range,2048.0,16384.0,2
Nokia,Black,4.2,1659.9999999999998,40.0,Entry-level,4.0,4.0,3
SAMSUNG,Red,3.9,7399.0,0.0,Entry-level,1024.0,16384.0,4
Lenovo,Other,4.1,15999.0,0.0,Mid-range,2048.0,32768.0,2
Xiaomi,Other,4.1,26295.000000000004,1100.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Black,4.1,2699.0,571.0,Entry-level,46.0,2.0,1
realme,Red,4.4,8999.0,0.0,Entry-level,3072.0,32768.0,4
realme,Green,4.5,17999.0,0.0,Mid-range,4096.0,65536.0,1
ASUS,Other,3.9,5299.0,0.0,Entry-level,1024.0,8192.0,0
SAMSUNG,Black,4.0,8897.0,0.0,Entry-level,3072.0,32768.0,1
GIONEE,Black,3.8,2798.9999999999995,0.0,Entry-level,1024.0,16384.0,0
realme,Green,4.3,41999.0,0.0,Upper mid-range,8192.0,131072.0,1
OPPO,Black,4.3,12990.0,0.0,Mid-range,2048.0,32768.0,3
ASUS,Red,3.8,6299.0,0.0,Entry-level,1024.0,8192.0,0
SAMSUNG,Black,4.3,35999.0,2999.9999999999995,Upper mid-range,6144.0,131072.0,1
OPPO,Blue,4.4,15990.000000000002,0.0,Mid-range,4096.0,65536.0,3
Xiaomi,White,4.4,8299.0,700.0,Entry-level,3072.0,32768.0,4
SAMSUNG,White,4.2,12499.0,2000.0,Mid-range,4096.0,65536.0,4
OPPO,Silver/Gray,4.4,10490.0,1499.9999999999998,Mid-range,4096.0,65536.0,4
vivo,Other,4.3,23990.0,0.0,Mid-range,3072.0,16384.0,4
LG,Other,3.9,10990.0,3009.9999999999995,Mid-range,3072.0,65536.0,2
Nokia,Blue,4.0,6400.000000000001,0.0,Entry-level,2048.0,16384.0,3
Apple,Silver/Gray,4.5,34900.0,0.0,Upper mid-range,2048.0,131072.0,0
Infinix,Other,4.3,9299.0,1700.0,Mid-range,4096.0,65536.0,2
vivo,Gold/Yellow,4.4,22099.0,122.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Blue,4.3,16999.0,501.00000000000006,Mid-range,6144.0,65536.0,1
vivo,Blue,4.4,49989.99999999999,5000.0,Flagship,8192.0,262144.0,1
HTC,White,3.9,21990.0,0.0,Mid-range,1024.0,16384.0,2
SAMSUNG,White,4.3,15299.0,286.0,Mid-range,2048.0,16384.0,4
Lenovo,Black,3.8,4890.0,0.0,Entry-level,1024.0,8192.0,3
GIONEE,White,4.2,11500.0,0.0,Mid-range,1024.0,4096.0,0
realme,Blue,4.3,7299.0,700.0,Entry-level,2048.0,32768.0,1
Nokia,Green,4.0,8449.0,0.0,Entry-level,2048.0,32768.0,3
Infinix,Green,4.3,14999.0,0.0,Mid-range,4096.0,65536.0,2
Infinix,Silver/Gray,4.3,10999.0,2999.9999999999995,Mid-range,4096.0,65536.0,2
SAMSUNG,Black,4.1,2898.9999999999995,0.0,Entry-level,32.0,2.0,1
Xiaomi,Green,4.5,8799.0,1200.0,Entry-level,4096.0,65536.0,1
SAMSUNG,Black,4.4,19990.0,0.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Silver/Gray,3.9,29990.0,0.0,Upper mid-range,4096.0,32768.0,4
Infinix,Blue,4.2,10999.0,0.0,Mid-range,3072.0,32768.0,3
SAMSUNG,White,4.2,17999.0,0.0,Mid-range,4096.0,65536.0,4
realme,Green,4.4,7499.0,1499.9999999999998,Entry-level,2048.0,32768.0,1
Motorola,Black,4.3,24999.0,0.0,Mid-range,6144.0,65536.0,3
vivo,Other,4.3,11990.0,3500.0,Mid-range,8192.0,131072.0,4
Xiaomi,Other,4.3,7999.0,0.0,Entry-level,2048.0,16384.0,4
Lenovo,White,3.9,17999.0,0.0,Mid-range,3072.0,32768.0,2
Nokia,Black,3.7,4399.0,0.0,Entry-level,64.0,128.0,3
SAMSUNG,Silver/Gray,4.3,20999.0,5000.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Blue,4.3,21000.0,0.0,Mid-range,4096.0,65536.0,1
Nokia,Black,4.0,16300.0,0.0,Mid-range,3072.0,32768.0,3
Nokia,White,3.9,5499.0,4800.0,Mid-range,2048.0,16384.0,2
vivo,Black,4.3,38990.0,2999.9999999999995,Upper mid-range,8192.0,131072.0,1
SAMSUNG,Black,4.2,6500.0,0.0,Entry-level,1024.0,8192.0,1
OPPO,Black,4.3,13489.0,0.0,Mid-range,4096.0,131072.0,3
Infinix,Green,4.3,12499.0,2500.0,Mid-range,4096.0,65536.0,2
realme,Blue,4.4,9499.0,2500.0,Mid-range,4096.0,65536.0,1
GIONEE,Blue,4.1,9999.0,0.0,Entry-level,1024.0,16384.0,0
ASUS,Silver/Gray,3.9,8499.0,0.0,Entry-level,2048.0,16384.0,0
realme,Silver/Gray,4.3,11999.0,0.0,Mid-range,3072.0,32768.0,4
realme,Blue,4.5,17999.0,2999.9999999999995,Mid-range,6144.0,131072.0,1
HTC,White,3.8,17200.0,0.0,Mid-range,1024.0,4096.0,2
SAMSUNG,Blue,4.3,12900.0,0.0,Mid-range,3072.0,32768.0,1
Nokia,Black,4.2,2149.0,0.0,Entry-level,4.0,4.0,3
OPPO,Gold/Yellow,4.4,15725.999999999998,0.0,Mid-range,4096.0,65536.0,3
realme,Black,4.4,12999.0,2000.0,Mid-range,4096.0,65536.0,1
Infinix,Other,4.3,10999.0,2999.9999999999995,Mid-range,4096.0,65536.0,2
SAMSUNG,Black,4.1,36900.0,0.0,Upper mid-range,3072.0,32768.0,1
Nokia,Black,3.9,19499.0,0.0,Mid-range,4096.0,65536.0,3
SAMSUNG,Blue,4.3,11000.0,0.0,Mid-range,3072.0,32768.0,1
GIONEE,White,3.8,2999.0,0.0,Entry-level,1024.0,8192.0,0
OPPO,Gold/Yellow,4.2,12500.0,0.0,Mid-range,3072.0,16384.0,3
Xiaomi,Green,4.2,26999.000000000004,5000.0,Upper mid-range,6144.0,131072.0,1
realme,Black,4.4,13999.000000000002,2000.0,Mid-range,6144.0,65536.0,1
LG,Blue,4.2,29789.999999999996,0.0,Upper mid-range,4096.0,65536.0,3
Google Pixel,White,4.5,39999.0,0.0,Upper mid-range,4096.0,65536.0,0
OPPO,White,4.3,15999.0,0.0,Mid-range,6144.0,131072.0,4
Nokia,Black,4.1,11999.0,0.0,Mid-range,3072.0,32768.0,3
GIONEE,Blue,4.0,6999.0,0.0,Entry-level,3072.0,16384.0,0
Xiaomi,Blue,4.2,23999.0,2000.0,Mid-range,8192.0,131072.0,1
GIONEE,Blue,4.1,6989.999999999999,0.0,Entry-level,2048.0,16384.0,0
realme,White,4.3,17999.0,2999.9999999999995,Mid-range,8192.0,131072.0,4
SAMSUNG,Gold/Yellow,4.0,14500.0,0.0,Mid-range,2048.0,16384.0,1
Xiaomi,Other,4.3,12999.0,0.0,Mid-range,4096.0,65536.0,4
Motorola,White,4.1,14999.0,0.0,Mid-range,4096.0,65536.0,2
OPPO,White,4.4,19990.0,0.0,Mid-range,6144.0,262144.0,4
GIONEE,Gold/Yellow,3.9,8990.0,0.0,Entry-level,3072.0,65536.0,0
Apple,Black,4.6,47999.0,4901.0,Flagship,3072.0,131072.0,0
Xiaomi,White,4.4,12990.0,2000.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Other,4.6,49999.0,0.0,Upper mid-range,6144.0,65536.0,4
Nokia,Black,4.2,1400.0,0.0,Entry-level,4.0,4.0,3
OPPO,Blue,4.3,15490.0,3500.0,Mid-range,4096.0,65536.0,3
ASUS,Silver/Gray,4.3,14999.0,0.0,Mid-range,4096.0,65536.0,0
Xiaomi,Green,4.4,10499.0,1499.9999999999998,Mid-range,4096.0,65536.0,1
Motorola,Gold/Yellow,4.1,12999.0,0.0,Mid-range,3072.0,32768.0,3
OPPO,Black,4.3,11779.0,140.0,Mid-range,4096.0,65536.0,3
realme,Red,4.4,8499.0,500.0,Entry-level,3072.0,32768.0,4
OPPO,Blue,4.3,21990.0,0.0,Mid-range,8192.0,131072.0,3
vivo,Other,4.3,18990.0,0.0,Mid-range,3072.0,16384.0,4
Nokia,Black,4.2,1490.0,0.0,Entry-level,4.0,4.0,3
SAMSUNG,Other,3.9,46900.0,0.0,Upper mid-range,4096.0,32768.0,4
realme,Black,4.3,18499.0,500.0,Mid-range,8192.0,131072.0,1
SAMSUNG,Gold/Yellow,4.2,10990.0,0.0,Mid-range,3072.0,32768.0,1
HTC,Blue,3.9,12999.0,0.0,Mid-range,3072.0,32768.0,0
GIONEE,Black,3.8,7299.0,2700.0,Entry-level,3072.0,32768.0,0
Xiaomi,Gold/Yellow,4.5,6999.0,0.0,Entry-level,2048.0,32768.0,1
OPPO,Black,4.0,8990.0,2000.0,Mid-range,2048.0,32768.0,3
SAMSUNG,Black,3.9,4999.0,0.0,Entry-level,1024.0,16384.0,1
realme,Blue,4.4,16999.0,1000.0,Mid-range,8192.0,131072.0,1
POCO,Other,4.5,19999.0,0.0,Mid-range,6144.0,131072.0,4
Infinix,Black,4.2,7999.0,0.0,Entry-level,2048.0,32768.0,3
SAMSUNG,Red,4.1,9999.0,491.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Blue,4.3,20999.0,5000.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Black,4.1,17990.0,0.0,Mid-range,2048.0,16384.0,1
OPPO,Green,4.4,25889.0,0.0,Mid-range,8192.0,131072.0,3
POCO,Black,4.4,18999.0,2999.9999999999995,Mid-range,8192.0,131072.0,1
SAMSUNG,Blue,4.3,14090.0,1410.0,Mid-range,4096.0,65536.0,1
Nokia,Black,4.2,1500.0,0.0,Entry-level,4.0,4.0,3
POCO,Blue,4.4,17999.0,4000.0,Mid-range,8192.0,131072.0,1
Nokia,Other,4.2,14927.0,0.0,Mid-range,3072.0,32768.0,2
realme,White,4.5,9999.0,1000.0,Mid-range,4096.0,65536.0,4
realme,Blue,4.4,8499.0,500.0,Entry-level,3072.0,32768.0,1
OPPO,Black,4.3,20990.0,0.0,Mid-range,4096.0,65536.0,3
LG,Green,3.9,10990.0,3009.9999999999995,Mid-range,3072.0,65536.0,2
Xiaomi,Other,4.5,9199.0,91.0,Entry-level,3072.0,65536.0,4
Infinix,Other,4.3,12499.0,2500.0,Mid-range,4096.0,65536.0,2
Infinix,Black,4.3,10999.0,2999.9999999999995,Mid-range,6144.0,65536.0,3
Xiaomi,Green,4.5,8498.0,0.0,Entry-level,3072.0,32768.0,1
Xiaomi,Gold/Yellow,4.2,10990.0,0.0,Mid-range,4096.0,65536.0,1
Lenovo,Other,4.1,12499.0,0.0,Mid-range,4096.0,32768.0,2
OPPO,Black,4.3,17990.0,1000.0,Mid-range,8192.0,131072.0,3
POCO,Gold/Yellow,4.5,14999.0,2000.0,Mid-range,4096.0,65536.0,1
realme,Silver/Gray,4.3,17999.0,1000.0,Mid-range,8192.0,131072.0,4
vivo,Black,4.4,18990.0,0.0,Mid-range,4096.0,65536.0,1
Xiaomi,White,4.2,19119.0,0.0,Mid-range,6144.0,132096.0,4
SAMSUNG,Blue,4.2,12144.0,0.0,Mid-range,4096.0,65536.0,1
Motorola,White,4.4,17499.0,2500.0,Mid-range,6144.0,131072.0,2
OPPO,White,4.4,18990.0,4000.0,Mid-range,8192.0,131072.0,4
SAMSUNG,Gold/Yellow,3.9,29990.0,0.0,Upper mid-range,4096.0,32768.0,1
SAMSUNG,Black,4.3,16750.0,50.0,Mid-range,6144.0,131072.0,1
Xiaomi,Blue,4.3,22650.0,1548.0000000000002,Mid-range,6144.0,131072.0,1
realme,Black,4.4,20999.0,2999.9999999999995,Mid-range,8192.0,131072.0,1
Lenovo,White,3.8,8999.0,0.0,Entry-level,2048.0,16384.0,2
SAMSUNG,Black,4.1,2299.0,0.0,Entry-level,10.0,2.0,1
ASUS,Blue,4.3,17999.0,0.0,Mid-range,4096.0,65536.0,0
Nokia,Black,4.2,2499.0,0.0,Entry-level,16.0,16.0,3
POCO,Blue,4.5,14999.0,2000.0,Mid-range,4096.0,65536.0,1
POCO,Red,4.5,21499.0,1499.9999999999998,Mid-range,8192.0,262144.0,4
realme,White,4.4,12999.0,2000.0,Mid-range,4096.0,65536.0,4
Infinix,Green,4.3,13999.000000000002,2999.9999999999995,Mid-range,6144.0,65536.0,2
Apple,Silver/Gray,4.5,42900.0,0.0,Upper mid-range,3072.0,131072.0,0
vivo,Other,4.4,14500.0,0.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Blue,4.2,14690.0,0.0,Mid-range,4096.0,65536.0,1
OPPO,Green,4.1,17790.0,0.0,Mid-range,6144.0,131072.0,3
Infinix,Black,4.3,9999.0,0.0,Entry-level,4096.0,65536.0,3
SAMSUNG,Blue,4.1,10398.0,0.0,Mid-range,4096.0,65536.0,1
OPPO,Black,4.3,20990.0,0.0,Mid-range,8192.0,131072.0,3
Nokia,Black,3.7,3896.0000000000005,103.0,Entry-level,64.0,128.0,3
GIONEE,Gold/Yellow,4.1,14999.0,0.0,Mid-range,3072.0,65536.0,0
SAMSUNG,Black,4.2,3779.9999999999995,0.0,Entry-level,64.0,128.0,1
SAMSUNG,Black,4.2,2089.0,0.0,Entry-level,32.0,2.0,1
Lenovo,Black,3.8,19999.0,0.0,Mid-range,4096.0,65536.0,3
OPPO,Gold/Yellow,4.0,27499.999999999996,0.0,Mid-range,4096.0,65536.0,3
Infinix,Red,4.4,11999.0,0.0,Mid-range,4096.0,65536.0,2
Xiaomi,Black,4.4,11499.0,2500.0,Mid-range,4096.0,65536.0,1
OPPO,Other,4.3,15000.0,0.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Black,4.2,2282.0,0.0,Entry-level,4.0,2.0,1
realme,Blue,4.4,12499.0,1499.9999999999998,Mid-range,4096.0,32768.0,1
SAMSUNG,White,4.1,6798.999999999999,0.0,Entry-level,1024.0,8192.0,4
Lenovo,Black,4.1,12999.0,0.0,Mid-range,4096.0,65536.0,3
ASUS,Other,4.3,17999.0,0.0,Mid-range,6144.0,65536.0,0
Lenovo,Other,4.3,17999.0,0.0,Mid-range,4096.0,32768.0,2
SAMSUNG,Black,4.3,14000.0,0.0,Mid-range,4096.0,65536.0,1
ASUS,Other,4.3,13199.0,0.0,Mid-range,3072.0,32768.0,0
Motorola,Other,4.2,17999.0,4000.0,Mid-range,6144.0,131072.0,2
SAMSUNG,Black,4.3,15499.0,2500.0,Mid-range,4096.0,131072.0,1
GIONEE,White,3.8,4790.0,0.0,Entry-level,8192.0,2.0,0
OPPO,White,4.1,10490.0,0.0,Mid-range,3072.0,32768.0,4
realme,White,4.4,25999.0,2000.0,Mid-range,8192.0,131072.0,4
Motorola,Black,4.3,23999.0,0.0,Mid-range,4096.0,65536.0,3
Infinix,Black,4.3,11999.0,2999.9999999999995,Mid-range,4096.0,131072.0,3
SAMSUNG,White,4.2,14999.0,0.0,Mid-range,4096.0,131072.0,4
SAMSUNG,Black,4.3,18999.0,0.0,Mid-range,6144.0,131072.0,1
Lenovo,Gold/Yellow,4.1,8499.0,0.0,Entry-level,4096.0,65536.0,3
Xiaomi,Black,4.4,13989.999999999998,0.0,Mid-range,4096.0,65536.0,1
SAMSUNG,White,4.2,10499.0,1000.0,Mid-range,4096.0,65536.0,4
realme,White,4.5,17999.0,0.0,Mid-range,4096.0,65536.0,4
Motorola,Other,3.7,10999.0,0.0,Mid-range,3072.0,32768.0,2
Xiaomi,Gold/Yellow,4.3,14999.0,0.0,Mid-range,6144.0,65536.0,1
SAMSUNG,Silver/Gray,4.0,7200.000000000001,0.0,Entry-level,1536.0,8192.0,4
ASUS,Other,4.1,8690.0,0.0,Entry-level,3072.0,32768.0,0
SAMSUNG,Gold/Yellow,3.8,25900.0,0.0,Mid-range,3072.0,32768.0,1
SAMSUNG,Other,4.3,19979.0,2519.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Blue,4.4,41900.0,0.0,Upper mid-range,4096.0,32768.0,1
vivo,White,4.4,20600.0,0.0,Mid-range,4096.0,131072.0,4
vivo,Blue,4.5,23400.0,590.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Black,4.2,6999.0,0.0,Entry-level,1024.0,16384.0,1
Xiaomi,Black,3.8,14949.0,0.0,Mid-range,6144.0,131072.0,1
OPPO,Black,4.3,30990.0,0.0,Upper mid-range,4096.0,65536.0,3
realme,Blue,4.5,14999.0,1000.0,Mid-range,6144.0,65536.0,1
Lenovo,Other,3.7,9799.0,0.0,Entry-level,3072.0,32768.0,2
LG,Black,4.0,7799.000000000001,0.0,Entry-level,2048.0,16384.0,3
realme,Blue,4.5,31999.000000000004,0.0,Upper mid-range,8192.0,131072.0,1
ASUS,Black,4.2,7199.0,0.0,Entry-level,2048.0,16384.0,0
OPPO,Gold/Yellow,4.2,18000.0,0.0,Mid-range,3072.0,32768.0,3
GIONEE,Gold/Yellow,3.9,11499.0,0.0,Mid-range,3072.0,32768.0,0
Lenovo,Gold/Yellow,3.7,9795.0,0.0,Entry-level,2048.0,16384.0,3
SAMSUNG,Blue,4.4,18990.0,0.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Blue,4.1,19999.0,0.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Blue,4.4,18000.0,0.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Gold/Yellow,4.5,14990.0,0.0,Mid-range,4096.0,65536.0,1
